runtime_source,asset_url,asset_type,present_200,local_path,status
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17246.71419e29.js,.js,True,raw/iclass.tku.edu.tw/static/17246.71419e29.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17261.40691132.js,.js,True,raw/iclass.tku.edu.tw/static/17261.40691132.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17414.7596b044.js,.js,True,raw/iclass.tku.edu.tw/static/17414.7596b044.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17473-9fd87fa4.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/17473-9fd87fa4.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17473.e1d111df.js,.js,True,raw/iclass.tku.edu.tw/static/17473.e1d111df.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17621.f956d0b8.js,.js,True,raw/iclass.tku.edu.tw/static/17621.f956d0b8.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17636.a056dd6d.js,.js,True,raw/iclass.tku.edu.tw/static/17636.a056dd6d.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17767.aae6c84c.js,.js,True,raw/iclass.tku.edu.tw/static/17767.aae6c84c.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17983.a5926995.js,.js,True,raw/iclass.tku.edu.tw/static/17983.a5926995.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18012.8701c2e1.js,.js,True,raw/iclass.tku.edu.tw/static/18012.8701c2e1.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18041.e129ba21.js,.js,True,raw/iclass.tku.edu.tw/static/18041.e129ba21.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18278.e25f810b.js,.js,True,raw/iclass.tku.edu.tw/static/18278.e25f810b.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18283-93850a95.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/18283-93850a95.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18283.f40cd1f6.js,.js,True,raw/iclass.tku.edu.tw/static/18283.f40cd1f6.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18326.6912051a.js,.js,True,raw/iclass.tku.edu.tw/static/18326.6912051a.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18387-ea63d848.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/18387-ea63d848.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18387.fd521ee7.js,.js,True,raw/iclass.tku.edu.tw/static/18387.fd521ee7.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18406.eb86529e.js,.js,True,raw/iclass.tku.edu.tw/static/18406.eb86529e.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18441-c76e4083.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/18441-c76e4083.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18441.c88d4756.js,.js,True,raw/iclass.tku.edu.tw/static/18441.c88d4756.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18464-35ceaff8.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/18464-35ceaff8.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18464.45bffd86.js,.js,True,raw/iclass.tku.edu.tw/static/18464.45bffd86.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/1872.dfc6f143.js,.js,True,raw/iclass.tku.edu.tw/static/1872.dfc6f143.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/18835.4a84ef1e.js,.js,True,raw/iclass.tku.edu.tw/static/18835.4a84ef1e.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/1893.5a13c4ac.js,.js,True,raw/iclass.tku.edu.tw/static/1893.5a13c4ac.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19169-37d0ae46.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/19169-37d0ae46.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19169.ff80e2c4.js,.js,True,raw/iclass.tku.edu.tw/static/19169.ff80e2c4.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19186.c2183f69.js,.js,True,raw/iclass.tku.edu.tw/static/19186.c2183f69.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19326-9deb26f0.js,.js,True,raw/iclass.tku.edu.tw/static/19326-9deb26f0.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19332.1c341036.js,.js,True,raw/iclass.tku.edu.tw/static/19332.1c341036.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19380-b69f6a0d.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/19380-b69f6a0d.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19380.469dbabd.js,.js,True,raw/iclass.tku.edu.tw/static/19380.469dbabd.js,200
