runtime_source,asset_url,asset_type,present_200,local_path,status
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/18283.f40cd1f6.js,.js,True,raw/ilearn.thu.edu.tw/static/18283.f40cd1f6.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/18326.bedfc73f.js,.js,True,raw/ilearn.thu.edu.tw/static/18326.bedfc73f.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/18406.eb86529e.js,.js,True,raw/ilearn.thu.edu.tw/static/18406.eb86529e.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/18464-35ceaff8.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/18464-35ceaff8.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/18464.45bffd86.js,.js,True,raw/ilearn.thu.edu.tw/static/18464.45bffd86.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/1872.dfc6f143.js,.js,True,raw/ilearn.thu.edu.tw/static/1872.dfc6f143.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/18835.4a84ef1e.js,.js,True,raw/ilearn.thu.edu.tw/static/18835.4a84ef1e.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/1893.5a13c4ac.js,.js,True,raw/ilearn.thu.edu.tw/static/1893.5a13c4ac.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19186.c2183f69.js,.js,True,raw/ilearn.thu.edu.tw/static/19186.c2183f69.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19326-9deb26f0.js,.js,True,raw/ilearn.thu.edu.tw/static/19326-9deb26f0.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19332.1c341036.js,.js,True,raw/ilearn.thu.edu.tw/static/19332.1c341036.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19446.6fdaa169.js,.js,True,raw/ilearn.thu.edu.tw/static/19446.6fdaa169.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19552.d3ef0a6f.js,.js,True,raw/ilearn.thu.edu.tw/static/19552.d3ef0a6f.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19619-92f29745.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/19619-92f29745.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19619.6081b084.js,.js,True,raw/ilearn.thu.edu.tw/static/19619.6081b084.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19705.6a8993c5.js,.js,True,raw/ilearn.thu.edu.tw/static/19705.6a8993c5.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19707-f61245e0.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/19707-f61245e0.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19707.41fb3387.js,.js,True,raw/ilearn.thu.edu.tw/static/19707.41fb3387.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19832-61b2e8e9.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/19832-61b2e8e9.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19832.b33b43a5.js,.js,True,raw/ilearn.thu.edu.tw/static/19832.b33b43a5.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/19981.0db9110e.js,.js,True,raw/ilearn.thu.edu.tw/static/19981.0db9110e.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20152.3ad1066f.js,.js,True,raw/ilearn.thu.edu.tw/static/20152.3ad1066f.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20215.c33a19b6.js,.js,True,raw/ilearn.thu.edu.tw/static/20215.c33a19b6.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20307-0fd301f4.js,.js,True,raw/ilearn.thu.edu.tw/static/20307-0fd301f4.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20373.d3bf5aed.js,.js,True,raw/ilearn.thu.edu.tw/static/20373.d3bf5aed.js,200
