endpoint,category,method_hint,source_path,source_url,observed_status,context
/api/users?page=,users,GET,raw/ilearn.thu.edu.tw/static/93366.14a0fcf7.js,https://ilearn.thu.edu.tw/static/93366.14a0fcf7.js,,"l=r[2],l.ops.push(i);break}r[2]&&l.ops.pop(),l.trys.pop();continue}i=t.call(e,l)}catch(e){i=[6,e],n=0}finally{a=r=0}if(5&i[0])throw i[1];return{value:i[0]?i[1]:void 0,done:!0}}([i,s])}}};function d(e,t,a){return r().get(""/api/users?page="".concat(e,""&page_size="").concat(t,""&conditions="").concat(JSON.stringify(a),""&ignore_avatar=true&for_management=false""))}function p(e){return r().get(""/api/alert/members?user_ids="".concat(JSON.stringify(e)))}var f=functio"
/api/alert/members?user_ids=,alert,GET,raw/ilearn.thu.edu.tw/static/93366.14a0fcf7.js,https://ilearn.thu.edu.tw/static/93366.14a0fcf7.js,,"done:!0}}([i,s])}}};function d(e,t,a){return r().get(""/api/users?page="".concat(e,""&page_size="").concat(t,""&conditions="").concat(JSON.stringify(a),""&ignore_avatar=true&for_management=false""))}function p(e){return r().get(""/api/alert/members?user_ids="".concat(JSON.stringify(e)))}var f=function(e,t,a,n){return void 0===a&&(a=1),void 0===n&&(n=10),c(void 0,void 0,void 0,(function(){var i,c,d;return u(this,(function(u){switch(u.label){case 0:return[4,r().get(""/api/alerts"
/api/alerts/,alerts,GET,raw/ilearn.thu.edu.tw/static/93366.14a0fcf7.js,https://ilearn.thu.edu.tw/static/93366.14a0fcf7.js,,"s?user_ids="".concat(JSON.stringify(e)))}var f=function(e,t,a,n){return void 0===a&&(a=1),void 0===n&&(n=10),c(void 0,void 0,void 0,(function(){var i,c,d;return u(this,(function(u){switch(u.label){case 0:return[4,r().get(""/api/alerts/"".concat(e,""/department-user/stat-history?page="").concat(a,""&page_size="").concat(n,""&conditions="").concat(JSON.stringify((0,o.decamelizeKeys)(t))))];case 1:return i=u.sent(),c=(0,o.camelizeKeys)(i.data.items),d=(0,l.plain"
/api/alert-logs/,alert-logs,GET,raw/ilearn.thu.edu.tw/static/93366.14a0fcf7.js,https://ilearn.thu.edu.tw/static/93366.14a0fcf7.js,,"c.data.start,end:c.data.end,items:p}]}}))}))},g=function(e,t,a){return void 0===t&&(t=1),void 0===a&&(a=10),c(void 0,void 0,void 0,(function(){var n,i,c;return u(this,(function(u){switch(u.label){case 0:return[4,r().get(""/api/alert-logs/"".concat(e,""/rollcalls?page="").concat(t,""&page_size="").concat(a))];case 1:return n=u.sent(),i=(0,o.camelizeKeys)(n.data.items),c=(0,l.plainToClass)(s.Re,i),[2,{page:n.data.page,pageSize:n.data.page_size,pages:n.data.pages"
/api/authz/permissions,authz,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,".label=r[2],a.ops.push(i);break}r[2]&&a.ops.pop(),a.trys.pop();continue}i=t.call(e,a)}catch(e){i=[6,e],s=0}finally{n=r=0}if(5&i[0])throw i[1];return{value:i[0]?i[1]:void 0,done:!0}}([i,l])}}};function u(){return r().get(""/api/authz/permissions"")}function d(){return r().get(""/api/authz/course-permissions"")}function p(e){return r().post(""/api/authz/roles"",e)}function f(){return r().get(""/api/authz/roles"")}var m=function(){return l(void 0,void 0,void 0,(function("
/api/authz/course-permissions,authz,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"ys.pop();continue}i=t.call(e,a)}catch(e){i=[6,e],s=0}finally{n=r=0}if(5&i[0])throw i[1];return{value:i[0]?i[1]:void 0,done:!0}}([i,l])}}};function u(){return r().get(""/api/authz/permissions"")}function d(){return r().get(""/api/authz/course-permissions"")}function p(e){return r().post(""/api/authz/roles"",e)}function f(){return r().get(""/api/authz/roles"")}var m=function(){return l(void 0,void 0,void 0,(function(){var e;return c(this,(function(t){switch(t.label){case 0:ret"
/api/authz/roles,authz,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"r=0}if(5&i[0])throw i[1];return{value:i[0]?i[1]:void 0,done:!0}}([i,l])}}};function u(){return r().get(""/api/authz/permissions"")}function d(){return r().get(""/api/authz/course-permissions"")}function p(e){return r().post(""/api/authz/roles"",e)}function f(){return r().get(""/api/authz/roles"")}var m=function(){return l(void 0,void 0,void 0,(function(){var e;return c(this,(function(t){switch(t.label){case 0:return[4,r().get(""/api/authz/roles"")];case 1:return e"
/api/authz/course-roles?conditions=,authz,GET,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"];case 1:return e=t.sent(),[2,(0,o.plainToClass)(i.Jx,(0,a.camelizeKeys)(e.data))]}}))}))},h=function(e){return l(void 0,void 0,void 0,(function(){var t;return c(this,(function(n){switch(n.label){case 0:return[4,r().get(""/api/authz/course-roles?conditions="".concat(JSON.stringify(e)))];case 1:return t=n.sent(),[2,(0,o.plainToClass)(i.Tb,(0,a.camelizeKeys)(t.data))]}}))}))},v=function(e){return l(void 0,void 0,void 0,(function(){return c(this,(function(t){switch(t.label){cas"
/api/authz/course-roles/,authz,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,")))];case 1:return t=n.sent(),[2,(0,o.plainToClass)(i.Tb,(0,a.camelizeKeys)(t.data))]}}))}))},v=function(e){return l(void 0,void 0,void 0,(function(){return c(this,(function(t){switch(t.label){case 0:return[4,r().delete(""/api/authz/course-roles/"".concat(e))];case 1:return t.sent(),[2]}}))}))},y=function(e,t,n,s){return void 0===n&&(n=1),void 0===s&&(s=10),l(void 0,void 0,void 0,(function(){var l,u,d;return c(this,(function(c){switch(c.label){case 0:return[4,r()."
/api/authz/course-role/,authz,GET,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"cat(e))];case 1:return t.sent(),[2]}}))}))},y=function(e,t,n,s){return void 0===n&&(n=1),void 0===s&&(s=10),l(void 0,void 0,void 0,(function(){var l,u,d;return c(this,(function(c){switch(c.label){case 0:return[4,r().get(""/api/authz/course-role/"".concat(e,""/members?page="").concat(n,""&page_size="").concat(s,""&conditions="").concat(JSON.stringify((0,a.decamelizeKeys)(t))))];case 1:return l=c.sent(),u=(0,a.camelizeKeys)(l.data.items),d=(0,o.plainToClass)(i.Ik,u),[2,{"
/api/users?ignore_avatar=false&page=,users,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"age,pageSize:l.data.page_size,pages:l.data.pages,total:l.data.total,items:d}]}}))}))},g=function(e,t,n){return l(void 0,void 0,void 0,(function(){var s;return c(this,(function(o){switch(o.label){case 0:return[4,r().post(""/api/users?ignore_avatar=false&page="".concat(t,""&page_size="").concat(n,""&for_management=true""),e)];case 1:return[2,{page:(s=o.sent()).data.page,pageSize:s.data.page_size,pages:s.data.pages,total:s.data.total,items:s.data.users}]}}))}))};function _(){return "
/api/departments,departments,GET,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"t,""&page_size="").concat(n,""&for_management=true""),e)];case 1:return[2,{page:(s=o.sent()).data.page,pageSize:s.data.page_size,pages:s.data.pages,total:s.data.total,items:s.data.users}]}}))}))};function _(){return r().get(""/api/departments"")}function I(e){return r().get(""/api/authz/roles/"".concat(e))}function b(e){return r().get(""/api/authz/course-roles/"".concat(e))}function w(e,t){return r().get(""/api/authz/courses/"".concat(t,""/course-roles/"").concat(e))}"
/api/authz/roles/,authz,PUT,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,",e)];case 1:return[2,{page:(s=o.sent()).data.page,pageSize:s.data.page_size,pages:s.data.pages,total:s.data.total,items:s.data.users}]}}))}))};function _(){return r().get(""/api/departments"")}function I(e){return r().get(""/api/authz/roles/"".concat(e))}function b(e){return r().get(""/api/authz/course-roles/"".concat(e))}function w(e,t){return r().get(""/api/authz/courses/"".concat(t,""/course-roles/"").concat(e))}function C(e,t){return r().put(""/api/authz/roles/"""
/api/authz/course-roles/,authz,PUT,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,".data.page_size,pages:s.data.pages,total:s.data.total,items:s.data.users}]}}))}))};function _(){return r().get(""/api/departments"")}function I(e){return r().get(""/api/authz/roles/"".concat(e))}function b(e){return r().get(""/api/authz/course-roles/"".concat(e))}function w(e,t){return r().get(""/api/authz/courses/"".concat(t,""/course-roles/"").concat(e))}function C(e,t){return r().put(""/api/authz/roles/"".concat(e),t)}function T(e,t){return r().put(""/api/authz/course-rol"
/api/authz/courses/,authz,PUT,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"ers}]}}))}))};function _(){return r().get(""/api/departments"")}function I(e){return r().get(""/api/authz/roles/"".concat(e))}function b(e){return r().get(""/api/authz/course-roles/"".concat(e))}function w(e,t){return r().get(""/api/authz/courses/"".concat(t,""/course-roles/"").concat(e))}function C(e,t){return r().put(""/api/authz/roles/"".concat(e),t)}function T(e,t){return r().put(""/api/authz/course-roles/"".concat(e),(0,a.decamelizeKeys)(t))}function S(e){return r()"
/api/authz/roles/,authz,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"""/api/authz/roles/"".concat(e))}function b(e){return r().get(""/api/authz/course-roles/"".concat(e))}function w(e,t){return r().get(""/api/authz/courses/"".concat(t,""/course-roles/"").concat(e))}function C(e,t){return r().put(""/api/authz/roles/"".concat(e),t)}function T(e,t){return r().put(""/api/authz/course-roles/"".concat(e),(0,a.decamelizeKeys)(t))}function S(e){return r().post(""/api/authz/course-roles"",(0,a.decamelizeKeys)(e))}function x(e){return r().delete("
/api/authz/course-roles,authz,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"t(t,""/course-roles/"").concat(e))}function C(e,t){return r().put(""/api/authz/roles/"".concat(e),t)}function T(e,t){return r().put(""/api/authz/course-roles/"".concat(e),(0,a.decamelizeKeys)(t))}function S(e){return r().post(""/api/authz/course-roles"",(0,a.decamelizeKeys)(e))}function x(e){return r().delete(""/api/authz/roles/"".concat(e))}function R(e,t,n){return r().post(""/api/users?ignore_avatar=false&page="".concat(e,""&page_size="").concat(t),n)}function k(e){return "
/api/users?ignore_avatar=false&page=,users,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"oles/"".concat(e),(0,a.decamelizeKeys)(t))}function S(e){return r().post(""/api/authz/course-roles"",(0,a.decamelizeKeys)(e))}function x(e){return r().delete(""/api/authz/roles/"".concat(e))}function R(e,t,n){return r().post(""/api/users?ignore_avatar=false&page="".concat(e,""&page_size="").concat(t),n)}function k(e){return r().post(""/api/authz/user-roles"",e)}function z(e){return r().put(""/api/authz/user-roles"",e)}function E(e,t,n){return r().post(""/api/users/without_authz_roles?ign"
/api/authz/user-roles,authz,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"amelizeKeys)(e))}function x(e){return r().delete(""/api/authz/roles/"".concat(e))}function R(e,t,n){return r().post(""/api/users?ignore_avatar=false&page="".concat(e,""&page_size="").concat(t),n)}function k(e){return r().post(""/api/authz/user-roles"",e)}function z(e){return r().put(""/api/authz/user-roles"",e)}function E(e,t,n){return r().post(""/api/users/without_authz_roles?ignore_avatar=false&page="".concat(e,""&page_size="").concat(t),n)}function U(e){return r().delet"
/api/users/without_authz_roles?ignore_avatar=false&page=,users,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"pi/users?ignore_avatar=false&page="".concat(e,""&page_size="").concat(t),n)}function k(e){return r().post(""/api/authz/user-roles"",e)}function z(e){return r().put(""/api/authz/user-roles"",e)}function E(e,t,n){return r().post(""/api/users/without_authz_roles?ignore_avatar=false&page="".concat(e,""&page_size="").concat(t),n)}function U(e){return r().delete(""/api/authz/user-roles"",{data:e})}function A(e,t,n){return r().get(""/api/user?page="".concat(e,""&page_count="").concat(t,""&type=all&&user_ids="").concat("
/api/user?page=,user,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"E(e,t,n){return r().post(""/api/users/without_authz_roles?ignore_avatar=false&page="".concat(e,""&page_size="").concat(t),n)}function U(e){return r().delete(""/api/authz/user-roles"",{data:e})}function A(e,t,n){return r().get(""/api/user?page="".concat(e,""&page_count="").concat(t,""&type=all&&user_ids="").concat(n))}function O(e,t,n){return r().get(""/api/authz/user-roles?page="".concat(e,""&page_size="").concat(t,""&conditions="").concat(JSON.stringify(n)))}function $("
/api/authz/user-roles?page=,authz,DELETE,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"}function U(e){return r().delete(""/api/authz/user-roles"",{data:e})}function A(e,t,n){return r().get(""/api/user?page="".concat(e,""&page_count="").concat(t,""&type=all&&user_ids="").concat(n))}function O(e,t,n){return r().get(""/api/authz/user-roles?page="".concat(e,""&page_size="").concat(t,""&conditions="").concat(JSON.stringify(n)))}function $(e){return(null==e?void 0:e.page)&&(null==e?void 0:e.page)>0?r().post(""/api/reviewed-courses?page="".concat(e.page,""&page_size=30&fiel"
/api/reviewed-courses?page=,reviewed-courses,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"}function O(e,t,n){return r().get(""/api/authz/user-roles?page="".concat(e,""&page_size="").concat(t,""&conditions="").concat(JSON.stringify(n)))}function $(e){return(null==e?void 0:e.page)&&(null==e?void 0:e.page)>0?r().post(""/api/reviewed-courses?page="".concat(e.page,""&page_size=30&fields=id,name,course_code""),e):r().post(""/api/reviewed-courses?all=true&fields=id,name,course_code"",e)}function P(e){return r().get(""/api/users/"".concat(e))}function D(e,t){return r().put("""
"/api/reviewed-courses?all=true&fields=id,name,course_code",reviewed-courses,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"onditions="").concat(JSON.stringify(n)))}function $(e){return(null==e?void 0:e.page)&&(null==e?void 0:e.page)>0?r().post(""/api/reviewed-courses?page="".concat(e.page,""&page_size=30&fields=id,name,course_code""),e):r().post(""/api/reviewed-courses?all=true&fields=id,name,course_code"",e)}function P(e){return r().get(""/api/users/"".concat(e))}function D(e,t){return r().put(""/api/authz/"".concat(e,""/user-roles""),{roles:t})}function N(e){return r().get(""/api/authz/roles/"".concat(e,""/permissions""))}functio"
/api/users/,users,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"e?void 0:e.page)>0?r().post(""/api/reviewed-courses?page="".concat(e.page,""&page_size=30&fields=id,name,course_code""),e):r().post(""/api/reviewed-courses?all=true&fields=id,name,course_code"",e)}function P(e){return r().get(""/api/users/"".concat(e))}function D(e,t){return r().put(""/api/authz/"".concat(e,""/user-roles""),{roles:t})}function N(e){return r().get(""/api/authz/roles/"".concat(e,""/permissions""))}function L(){return l(this,void 0,void 0,(function(){"
/api/authz/,authz,POST,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,""".concat(e.page,""&page_size=30&fields=id,name,course_code""),e):r().post(""/api/reviewed-courses?all=true&fields=id,name,course_code"",e)}function P(e){return r().get(""/api/users/"".concat(e))}function D(e,t){return r().put(""/api/authz/"".concat(e,""/user-roles""),{roles:t})}function N(e){return r().get(""/api/authz/roles/"".concat(e,""/permissions""))}function L(){return l(this,void 0,void 0,(function(){var e,t;return c(this,(function(n){switch(n.label){case "
/api/semesters,semesters,GET,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"les""),{roles:t})}function N(e){return r().get(""/api/authz/roles/"".concat(e,""/permissions""))}function L(){return l(this,void 0,void 0,(function(){var e,t;return c(this,(function(n){switch(n.label){case 0:return[4,r().get(""/api/semesters"")];case 1:return e=n.sent(),t=(0,a.camelizeKeys)(e.data.semesters),[2,(0,o.plainToClass)(i.nG,t)]}}))}))}function j(){return l(this,void 0,void 0,(function(){var e,t;return c(this,(function(n){switch(n.label){case 0:retu"
"/api/academic-years?fields=id,name,sort,is_active",academic-years,GET,raw/ilearn.thu.edu.tw/static/93392.97d11656.js,https://ilearn.thu.edu.tw/static/93392.97d11656.js,,"urn e=n.sent(),t=(0,a.camelizeKeys)(e.data.semesters),[2,(0,o.plainToClass)(i.nG,t)]}}))}))}function j(){return l(this,void 0,void 0,(function(){var e,t;return c(this,(function(n){switch(n.label){case 0:return[4,r().get(""/api/academic-years?fields=id,name,sort,is_active"")];case 1:return e=n.sent(),t=(0,a.camelizeKeys)(e.data.academic_years),[2,(0,o.plainToClass)(i.r2,t)]}}))}))}},936020:(e,t,n)=>{n.r(t),n.d(t,{default:()=>s});const s=function(e,t){var n=document.createElement(""_""),s=n.a"
/api/uploads/,uploads,GET,raw/ilearn.thu.edu.tw/static/94084.256de11c.js,https://ilearn.thu.edu.tw/static/94084.256de11c.js,,"==d.value.upload.status)return[3,7];n.label=1;case 1:return n.trys.push([1,5,,6]),e=d.value.upload,[4,(r=d.value.upload.id,h(s,void 0,void 0,(function(){return b(this,(function(e){switch(e.label){case 0:return[4,c().get(""/api/uploads/"".concat(r))];case 1:return[2,e.sent().data.status]}}))})))];case 2:return e.status=n.sent(),""processing""!==d.value.upload.status?[3,4]:[4,new Promise((function(e){return setTimeout(e,2e3)}))];case 3:return n.sent(),[3,0]"
/api/courses/,courses,GET,raw/ilearn.thu.edu.tw/static/94084.256de11c.js,https://ilearn.thu.edu.tw/static/94084.256de11c.js,,"t.humanizeBytes=o.humanizeBytes,t.getCropedExtensionAppIcon=()=>{t.loading=!0;var a={start_x:t.data.x,start_y:t.data.y,height:t.data.height,width:t.data.width,original_id:t.avatar.id},o=r(""#courseId"").val();return n.get(""/api/courses/"".concat(o,""/extension-app-icon""),{params:a}).success((n=>(e.extensionAppIconUrl=n.extension_app_icon_url,t.loading=!1,window.dispatchEvent(new CustomEvent(""extension-app-icon-updated"",{detail:n})),r(""#change-extension-ap"
/api/courses/,courses,PUT,raw/ilearn.thu.edu.tw/static/94084.256de11c.js,https://ilearn.thu.edu.tw/static/94084.256de11c.js,,"pi/courses/"".concat(e,""/extension/available-apps""))];case 1:return[2,t.sent().data.data]}}))}))},g=function(e){return f(void 0,void 0,void 0,(function(){return v(this,(function(t){switch(t.label){case 0:return[4,p().get(""/api/courses/"".concat(e,""/extension-apps""))];case 1:return[2,t.sent().data.data]}}))}))},h=function(e,t){return p().put(""/api/courses/"".concat(e,""/extension-apps/sort""),{data:t})},b=function(e,t){return f(void 0,void 0,void 0,(functio"
/api/courses/,courses,POST,raw/ilearn.thu.edu.tw/static/94084.256de11c.js,https://ilearn.thu.edu.tw/static/94084.256de11c.js,,"oid 0,void 0,void 0,(function(){return v(this,(function(t){switch(t.label){case 0:return[4,p().get(""/api/courses/"".concat(e,""/extension-apps""))];case 1:return[2,t.sent().data.data]}}))}))},h=function(e,t){return p().put(""/api/courses/"".concat(e,""/extension-apps/sort""),{data:t})},b=function(e,t){return f(void 0,void 0,void 0,(function(){return v(this,(function(n){switch(n.label){case 0:return[4,p().post(""/api/courses/"".concat(e,""/extension-apps""),t)];c"
/api/courses/,courses,DELETE,raw/ilearn.thu.edu.tw/static/94084.256de11c.js,https://ilearn.thu.edu.tw/static/94084.256de11c.js,,"},{isInstalled:!!t})})))),d=function(){var t=ge(s().mark((function t(r){return s().wrap((function(t){for(;;)switch(t.prev=t.next){case 0:return t.prev=0,t.next=3,a=e.courseId,o=r.ref_id,i=r.is_custom||!1,void p().delete(""/api/courses/"".concat(a,""/extension-apps/"").concat(o),{params:{is_custom:i}});case 3:n.value=n.value.filter((e=>e.code!==r.code)),t.next=8;break;case 6:t.prev=6,t.t0=t.catch(0);case 8:case""end"":return t.stop()}var a,o,i}),t,null,[[0,6"
/api/video-quizzes/,video-quizzes,DELETE,raw/ilearn.thu.edu.tw/static/94170.7b87e45d.js,https://ilearn.thu.edu.tw/static/94170.7b87e45d.js,,"(v=""000000""),t.subjectsForCurrentTime=[],t.reset(),t.ui.showAddMenu=!0}(!0);case""timestamp"":return t.ui.showTimestampList=!0;case""question"":return t.ui.showQuestionList=!0}},t.deleteTimestamp=function(e){return m.delete(""/api/video-quizzes/"".concat(t.videoQuizId,""/timestamps/"").concat(e)).success((function(){var n=t.subjectsTimestamp[e];return delete t.subjectsTimestamp[e],o.remove(t.subjects,(e=>n.includes(e.id))),P(),t.updateTimestampList(),$(),o.isEmpty("
/api/video-quizzes/,video-quizzes,POST,raw/ilearn.thu.edu.tw/static/94170.7b87e45d.js,https://ilearn.thu.edu.tw/static/94170.7b87e45d.js,,"izId,""/subjects/"").concat(e.id)).success((()=>O(e))).error(a.warning),n.stopPropagation()},t.save=function(){if(!t.loading){f.show();var e=t.subject.collectRequestData();return e.timestamp=t.timestamp.asKey(),e.id?m.put(""/api/video-quizzes/"".concat(t.videoQuizId,""/subjects/"").concat(e.id),e).success(w).error(_):(e.sort=0,m.post(""/api/video-quizzes/"".concat(t.videoQuizId,""/subjects""),{subjects:[e]}).success(S).error(_))}},t.timestampForDisplay=function(e){va"
/api/exams/,exams,DELETE,raw/ilearn.thu.edu.tw/static/94170.7b87e45d.js,https://ilearn.thu.edu.tw/static/94170.7b87e45d.js,,"var S={lastSubject:"""",currentSubjectIndex:0};t.delete_subjects=function(){var e,i=S.lastSubject.sub_subjects,r=[],s=u(i);try{for(s.s();!(e=s.n()).done;){var a=e.value;r.push(a.id)}}catch(e){s.e(e)}finally{s.f()}n.delete(""/api/exams/"".concat(this.examId,""/analysis-sub-subjects""),{data:{subject_ids:r}}).success((function(e){return function(e){var n,i=u(e);try{for(i.s();!(n=i.n()).done;){var r=n.value;return r.parent_id?o.find(t.subjects,{id:r.parent_i"
/api/plugins/,plugins,GET,raw/ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,https://ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,,"n,o,""throw"",t)}n(void 0)}))}}function f(t){return v.apply(this,arguments)}function v(){return(v=h(u().mark((function t(e){var a;return u().wrap((function(t){for(;;)switch(t.prev=t.next){case 0:return t.next=2,d.http.get(""/api/plugins/"".concat(e));case 2:return a=t.sent,t.abrupt(""return"",a.data);case 4:case""end"":return t.stop()}}),t)})))).apply(this,arguments)}function m(t,e,a){return y.apply(this,arguments)}function y(){return(y=h(u().mark((function t"
/api/classroom-report/plugins/,classroom-report,GET,raw/ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,https://ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,,"pply(this,arguments)}function m(t,e,a){return y.apply(this,arguments)}function y(){return(y=h(u().mark((function t(e,a,i){var s;return u().wrap((function(t){for(;;)switch(t.prev=t.next){case 0:return t.next=2,d.http.get(""/api/classroom-report/plugins/"".concat(e,""/modules/"").concat(a,""?timetable_id="").concat(i));case 2:return s=t.sent,t.abrupt(""return"",s.data.plugin_url);case 4:case""end"":return t.stop()}}),t)})))).apply(this,arguments)}function g(){return(g=h(u().mark("
/api/timetables/,timetables,GET,raw/ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,https://ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,,"url);case 4:case""end"":return t.stop()}}),t)})))).apply(this,arguments)}function g(){return(g=h(u().mark((function t(e){return u().wrap((function(t){for(;;)switch(t.prev=t.next){case 0:return t.abrupt(""return"",d.http.get(""/api/timetables/"".concat(e,""/forum-participant-rate"")));case 1:case""end"":return t.stop()}}),t)})))).apply(this,arguments)}a(334867),a(640173),a(158649);var _=a(30803),b=a(302543);function C(t,e){return function(t){if(Array.isArray(t))ret"
/api/my-courses,my-courses,POST,raw/ilearn.thu.edu.tw/static/94299.52749a48.js,https://ilearn.thu.edu.tw/static/94299.52749a48.js,,"""id,name,course_code,cover,academic_year,semester,knowledge_node_count"",n=(0,a.decamelizeKeys)({page:e,fields:""id,name,course_code,cover,academic_year,semester,knowledge_node_count"",pageSize:t,conditions:o}),[4,i().post(""/api/my-courses"",n)];case 1:return c=l.sent(),u=(0,a.camelizeKeys)(c.data.courses||[]),d=(0,r.plainToClass)(s.ae,u,{excludeExtraneousValues:!0,exposeDefaultValues:!0}),[2,{page:e,pageSize:t,pages:c.data.pages||0,total:c.data.total||0,it"
/api/subject-libs/,subject-libs,GET,raw/ilearn.thu.edu.tw/static/94299.52749a48.js,https://ilearn.thu.edu.tw/static/94299.52749a48.js,,"2,{page:e,pageSize:t,pages:c.data.pages||0,total:c.data.total||0,items:d}]}}))}))},d=function(e,t,o,n){return c(void 0,void 0,void 0,(function(){var a,c;return l(this,(function(l){switch(l.label){case 0:return[4,i().get(""/api/subject-libs/"".concat(e,""/statistic?page="").concat(t,""&page_size="").concat(o,""&conditions="").concat(JSON.stringify(n)))];case 1:return a=l.sent(),(c=(0,r.plainToClass)(s._q,a.data)).items=(0,r.plainToClass)(s.Ib,c.items),[2,c]}}))}))}"
/api/course/,course,GET,raw/ilearn.thu.edu.tw/static/94299.52749a48.js,https://ilearn.thu.edu.tw/static/94299.52749a48.js,,"ss)(s._q,a.data)).items=(0,r.plainToClass)(s.Ib,c.items),[2,c]}}))}))},p=function(e,t){return void 0===t&&(t=0),c(void 0,void 0,void 0,(function(){var o;return l(this,(function(n){switch(n.label){case 0:return[4,i().get(""/api/course/"".concat(e,""/subject-libs?lib_type=all&parent_id="").concat(t,""&predicate=id&reverse=true""))];case 1:return o=n.sent(),[2,(0,r.plainToClass)(s._n,(0,a.camelizeKeys)(o.data.subject_libs)||[])]}}))}))},v=function(e,t){return"
/api/subject-libs/folders?referrer_type=course&referrer_id=,subject-libs,GET,raw/ilearn.thu.edu.tw/static/94299.52749a48.js,https://ilearn.thu.edu.tw/static/94299.52749a48.js,,"ainToClass)(s._n,(0,a.camelizeKeys)(o.data.subject_libs)||[])]}}))}))},v=function(e,t){return void 0===t&&(t=0),c(void 0,void 0,void 0,(function(){var o;return l(this,(function(n){switch(n.label){case 0:return[4,i().get(""/api/subject-libs/folders?referrer_type=course&referrer_id="".concat(e,""&parent_id="").concat(t))];case 1:return o=n.sent(),[2,(0,r.plainToClass)(s.vd,(0,a.camelizeKeys)(o.data.folders)||[],{excludeExtraneousValues:!0})]}}))}))},f=function(e){return c(void 0,void 0,void 0,(functio"
/api/subject-libs/,subject-libs,DELETE,raw/ilearn.thu.edu.tw/static/94299.52749a48.js,https://ilearn.thu.edu.tw/static/94299.52749a48.js,,"2,(0,r.plainToClass)(s.gU,(0,a.camelizeKeys)(t.data),{excludeExtraneousValues:!0})]}}))}))},b=function(e,t){return c(void 0,void 0,void 0,(function(){return l(this,(function(o){switch(o.label){case 0:return[4,i().delete(""/api/subject-libs/"".concat(e,""/subjects""),{data:{subject_ids:t}})];case 1:return[2,o.sent()]}}))}))}},80619:(e,t,o)=>{o.d(t,{A:()=>l});var n,i=o(118657),r=o(234154),a=(n=function(e,t){return(n=Object.setPrototypeOf||{__proto__:[]}instanceo"
